Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Thailand won 
host rights for the quadrennial games in 1995, but setbacks in preparations 
led officials of the Olympic Council of Asia late last year to threaten 
to move the games to another country.",36.800000000000004,0.0096369249360174,118,-0.05666130303002893,0.004973126765647983,0.7714956577954638
"They complained that the Thai 
organizers were behind in constructing facilities and had failed to 
keep them informed.",1.84,0.0026171272050981758,48,-0.011933363051748351,0.004174490521620605,0.7314684495776159
"It appeared that Thursday's tour was successful 
in reassuring everyone.",3.68,0.00213751347173181,38,-0.005664875141844857,0.004622471780010165,0.708748895946147
"``We have a strong of sense of relief,'' said 
Abdul Muttaleb al-Ahmad, director general of the Kuwait-based Olympic 
Council of Asia and a frequent critic of Thailand's organizing committee. 
",28.52,0.0035398072968270255,121,0.028341636165669596,0.004580792823039903,0.7722819171901036
``Everything is 99 percent completed.'',2.7600000000000002,0.002107581735743084,17,-0.00973983914133439,0.00369199003248463,0.6556212023878204
"In a welcoming speech, Thai 
Deputy Prime Minister Bhichai Rattakul, also chairman of the Thai 
organizing committee, told delegation members to cast aside any doubts 
over whether the Dec. 6-20 games will be a success.",29.44,0.0063760872547364835,129,-0.005602405267569014,0.004672069016444711,0.7741156808942068
"``I can hereby 
confirm that regardless of what Thailand has faced, we ... have tried 
to accommodate all requests for the 13th Asian Games,'' said Bhichai. 
",3.68,0.004219918748468252,57,-0.05855826529296219,0.004726587505066635,0.7431154644355433
"Since the Thai organizers began their preparations, they have faced 
many difficulties, most of them resulting from the country's financial 
crisis, he said.",17.48,0.004330977343807385,72,-0.025203090602993958,0.00462137270805964,0.748439946521799
"But the country was able to pull it through, he added. 
",15.64,0.0044572162997707455,14,0.0010649105364778366,0.0044412510226183805,0.6547071416639186
``This is an example of Asia's resiliency.,0.92,0.0028422856425051506,15,-0.003782375747231973,-0.000678711696178354,0.6149426177138436
"We have financial problems 
in all of Asia but still we are able to prepare commendably,'' said 
Manuel Veguillas, head of the Philippine delegation.",13.8,0.003276272585516447,77,-0.0027474348147926322,0.004440341861373231,0.7505495378330539
"``I am impressed,'' 
said Tu Mingde, secretary-general of China's Olympic Committee.",0.92,0.003397899455790513,56,0.013486828755215412,0.0038615338311614074,0.7359226177379814
"``The 
games will be a success.''",5.5200000000000005,0.0032765587887614,11,-0.06276912722268708,0.004075920445639766,0.615760638128168
"Still, Bangkok's infamous traffic jams 
did not go overlooked.",1.84,0.0021087125712665935,33,0.04587512278998755,0.003465847895925183,0.7076586774626052
"``My only concern now is the road construction 
leading to the site,'' said Kenji Ono from Japan.",7.36,0.0031132731389950886,44,-0.00817705637867535,0.004277121179207456,0.7396199088107018
"Construction workers 
are trying to ensure that the road leading to the stadium, including 
a flyover at a key intersection, will be completed on time for the 
games.",23.0,0.0055679208500732155,84,-0.03421870233302797,0.004616055075640797,0.7583646171370444
"The Olympic Council of Asia, meanwhile, is working with the 
Bangkok Organizing Committee to come up with a contingency plan in 
case of any possible emergency, said its director general, Muttaleb. 
",17.48,0.0050820823223685545,97,0.08318953763658653,0.00451391091682651,0.437103186614885
"``You cannot really anticipate anything,'' he said, as he toured the 
main stadium of the Sports Authority of Thailand.",10.120000000000001,0.0053294558936001196,47,-0.01648049566702886,0.00468646018613873,0.7157715255500268
"``Any venue can 
have a problem, such as electrical failure.'' 
 
",15.64,0.0027437096400862297,29,0.013339636449172024,0.004109025342982722,0.6834382797346867
"Thai police have detained more than 300 beggars, most from neighboring 
countries, in a campaign to make Bangkok's streets safer for spectators 
and athletes arriving for the upcoming Asian Games, a senior police 
officer said Friday.",36.800000000000004,0.008335389883107142,136,-0.015097954787689728,0.004947412782234775,0.7730633386789211
"Arrests were made throughout Bangkok during a 
four-day crackdown on panhandlers.",1.84,0.0026562502015008045,44,0.037185230701834125,0.004697408928676223,0.7131123260499181
"About 100 of those detained were 
displayed Friday to local and foreign press at a detention center 
in Bangkok.",13.8,0.002616654093063359,61,0.03200717067620157,0.004608890083683876,0.7489486918604736
"``Most come here because of economic hardship,'' said 
Maj. Gen. Chanvut Vajrabukka, deputy commissioner for the immigration 
police.",22.080000000000002,0.0020492892140870334,74,0.006308839217440604,0.0034879392050851713,0.7449655687509429
"``There are some beggars, however, who are under control of 
gangsters.",1.84,0.0022047896386070357,21,-0.004533408997527714,0.0029747268154096695,0.6633464757874262
They could cause trouble for tourists and athletes.'',3.68,0.005343175834146231,21,-0.013749121625094719,0.004065793779716017,0.6612601568377419
"Other 
groups targeted by police in advance of the Asian Games are foreign 
criminal gangs believed to operate in Bangkok and other major cities 
in Thailand.",16.560000000000002,0.005196744629331881,90,-0.006103188966546474,0.004903091301403137,0.7644895321540119
"The Asian Games will be held from the Dec. 6-20. 
 
",0.0,0.006118478507724192,20,-0.12111977004206712,0.004547696582126508,0.7055552473582668
"China's national soccer team could call back four players from overseas 
to boost its chances at the Asian Games in Thailand in December, an 
official newspaper reported Monday.",59.800000000000004,0.006035755326794765,111,-0.06438487769734709,0.004985187089944552,0.5002649495539596
"Two of the players, Fan Zhiyi 
and Sun Jihai, play for Crystal Palace in the English First Division. 
",9.200000000000001,0.003153263592191801,54,-0.008667646715086833,0.0037643307172804713,0.7493992717501381
"Another, Yang Chen, plays in Germany, while Li Jinyu is with Nantes 
in France.",0.0,0.002939467006378425,38,-0.0133541023982442,0.003519376179514811,0.7364008105208557
"Englishman Bob Houghton, who coaches the national team, 
said recalling Fan and Sun for the Asian Games would allow him to 
``see if they can bring the things they have learned recently in England 
to the national team,'' the China Sports Daily said.",65.32000000000001,0.005041710169319715,117,-0.043170446809582486,0.004785421581006431,0.7735237947560071
"Houghton also 
said that Yang, who plays in Frankfurt, ``very possibly could become 
an extremely important player in the national team,'' the newspaper 
reported.",41.4,0.006357581753587099,84,-0.016426148519718263,0.004785671941542536,0.5616936892158421
"Li, who has not had many chances to play since his move 
to France, also ``is very willing to come back,'' the newspaper said. 
",20.240000000000002,0.00336234032010392,35,-0.023882632292302235,0.004737630066614101,0.6962891611421135
"China and South Korea will both field their Asian Games teams at a 
friendly warm-up match Nov. 22, the newspaper said.",21.16,0.005789344019297671,67,-0.06656158972755087,0.0048109665296969676,0.7578852257326703
"The Asian Games 
are held every four years. 
 
",0.92,0.008099774051094076,17,-0.12968280233920226,0.004818844388573646,0.6848129426300766
"Saudi Arabia's abrupt withdrawal from the Asian Games left organizers 
scrambling Thursday to change schedules and Thai diplomats mulling 
a decade of relations strained by jewel theft and the murder of diplomats. 
",23.0,0.006767400664196562,140,0.09822727579547681,0.0048519663263267504,0.7739974987487677
"Bhichai Rattakul, deputy prime minister and president of the Bangkok 
Asian Games Organizing Committee, asked the Foreign Ministry to urge 
the Saudi government to reconsider withdrawing its 105-strong team. 
",47.84,0.007750814088276566,145,0.06093493986513591,0.004657278163361452,0.7734709017140005
The games open Dec. 6.,12.88,0.00436431225787607,12,-0.10043444962912618,0.003862630040193953,0.6623466241089858
"``We're not sure if this is related to the 
Saudi jewel scandal,'' Bhichai told Thai radio.",6.44,0.005491009866459505,43,0.08623527699354624,0.0041106430063020975,0.5566396482834083
"``But regardless, 
we should not mix sports with politics.''",2.7600000000000002,0.0032671146763089995,15,-0.016441795971575253,0.003144949383714533,0.6567677177967236
"In a letter to the Thai 
prime minister's office, reported Thursday by Bangkok newspapers, 
Saudi sports authorities cited the looming Muslim holy month of Ramadan 
and national centenary celebrations as reasons for suddenly pulling 
out.",32.2,0.004906776568991582,156,0.08968516269973019,0.004810122269393342,0.7774712344633845
"But suspicion immediately arose that the real reason was the 
continued strain in relations since a Thai janitor stole precious 
jewelry from the palace of a Saudi prince in 1989 and fled home.",23.92,0.0033319780449769195,117,0.08467612441932351,0.004748226893591688,0.7718431375831858
"Thai 
police recovered the jewels and returned them, but many were fakes 
_ leading the Saudis to conclude that corrupt officers and members 
of Thailand's power elite kept the loot.",15.64,0.005295132879023702,91,0.05816323721868129,0.004721087958087269,0.7636083781666064
"The real jewels have never 
been recovered.",1.84,0.0023393184092526964,16,0.035276471307404515,0.00371709666374363,0.6511851129361184
"Tensions were aggravated in 1990 and 1991, when three 
Saudi diplomats were murdered in Bangkok.",3.68,0.0027340008672222848,50,0.12711108632131493,0.004079521218066718,0.7388803322235575
"In retaliation, the Saudis 
barred new Thai guest workers and refused to renew the visas of the 
thousands already in the desert kingdom.",6.44,0.0027521885272888923,70,0.05544732349597596,0.004370231713669535,0.757806586395076
"The killings remain unsolved. 
",2.7600000000000002,0.00249837503721691,21,0.007044934883606886,0.003467247874458834,0.6614648699311798
"Saudi Arabia has said relations would be normalized only when the 
two cases were solved.",0.0,0.005081958517314183,37,0.25112791478162344,0.003730863857203633,0.7208656201255298
"Kobsak Chutikul, a Foreign Ministry spokesman, 
said it would be understandable if Saudi Arabia pulls out because 
of Ramadan fasting.",2.7600000000000002,0.004023118627416353,78,0.12171617866247546,0.003699219001243361,0.7372058184939274
"``If there is any other reason behind this, such 
as the jewelry case and the murders, we will regret it very much because 
sports should be separated from politics,'' Kobsak said.",13.8,0.003838844785536033,55,0.05795318575708323,0.004143849320933295,0.7382964566130933
"Organizers 
noted that 10 other Muslim nations are sending teams.",5.5200000000000005,0.0050140549462642636,35,-0.01062644548730305,0.004834919332862048,0.5339239303071207
"Suggestions 
were made that in the future, the Olympic Council of Asia should consider 
punishing last-minute withdrawals.",1.84,0.005054295657984532,65,0.04018826393568328,0.004905651117171787,0.7440694025187842
"Organizers need to hold new draws 
for both handball and basketball because of the pullout, but said 
the live television coverage schedule will not be affected.",16.560000000000002,0.0041031480371658755,78,-0.03199279888554859,0.004547179751861538,0.7503910435258084
"The withdrawal 
is expected to cost 30 million baht (dlrs 830,000) to cover the committee's 
expenses for organizing programs, accommodation and television schedules. 
",47.84,0.004528041175719208,110,0.027323966266222462,0.004372308737993275,0.7684049292911233
"They said they would consult with the council, which oversees the 
organization of the games, about the impact of the Saudi withdrawal. 
",17.48,0.0033888546901630007,58,0.05014254636244418,0.004545667356126289,0.7342558262785657
"Officials, meanwhile, expressed shock over a brawl that erupted Tuesday 
during a friendly soccer match between Thailand and Qatar.",15.64,0.00388326595932292,69,-0.02799835829506559,0.004570476768789892,0.7507147937616674
"The scoreless 
match was suspended without further play after players from both sides 
kicked, punched and body-slammed each other for about 10 minutes. 
",19.32,0.003274301549974714,61,-0.008332733264046049,0.00437652633231247,0.7500582360341951
Several suffered light injuries.,1.84,0.002824745840242247,17,-0.0074708830798867025,0.0037936575374096612,0.6617029186910355
"``As a host, surely the melee will 
have an impact on the image and reputation of Thailand,'' said Santiparb 
Tejavanija, chairman of the administrative committee.",28.52,0.002782909900425937,94,0.007577501080374169,0.004497948790037874,0.7556775706322005
"``Nobody wanted 
that incident to happen.''",2.7600000000000002,0.002862856764320195,18,-0.0025973718382976568,0.004225796572116848,0.6660493900336971
"Officials said that forgiveness was a better 
option than punishment and that both sides would be admonished not 
to let a repeat brawl occur. 
 
",9.200000000000001,0.0022683201465642745,63,-0.007583369818537902,0.004245094921069652,0.7394331720252891
"Horses belonging to Iran's equestrian team will not be allowed to 
compete in next month's Asian Games because they failed to meet the 
requirements of the games' veterinary commission, the Thai organizers 
announced Thursday.",42.32,0.007858195054102384,128,-0.07613580812553689,0.004906967004188603,0.7719174649127964
"The three horses originally came from Iran, but 
arrived in Thailand after a training period in the United States. 
",5.5200000000000005,0.005147157131529361,58,-0.03772556152726552,0.004765972125550504,0.4242381289004527
"They did not have the necessary health certificates guaranteeing that 
they are disease-free, said Siraya Chunekamrai, president of the Veterinary 
Commission for the games.",9.200000000000001,0.0028348672141507575,88,-0.0385297263336081,0.004486474827258992,0.7529896390021337
"This is the first Asian Games in which competitors 
have been allowed to bring their own horses from abroad.",4.6000000000000005,0.00447595753109123,40,-0.09526817130069587,0.004797662417263771,0.7277783767513676
"According 
to regulations, all participating horses had to be screened for a 
number of diseases before arriving in Thailand.",5.5200000000000005,0.004592539927086388,59,-0.035029653873632036,0.0046994857986778086,0.7391902674091168
"Siraya said she felt 
sorry for the Iranian team because the problem resulted from ignorance 
of the rules.",33.120000000000005,0.004962060072056692,47,-0.030049146243319707,0.004516194281055577,0.7360421349100613
"Iran is the only country that did not pass the requirements. 
",11.96,0.003313833658617529,26,-0.03061415450921008,0.004288737738507016,0.6851267377773461
"``They are the most beautiful horses of all,'' she said.",1.84,0.0039590115041041075,14,-0.0404502811225396,0.0031812424178713364,0.6213996940148461
"``I am so 
sorry for the team but cannot allow them to compete because it is 
against the rules and it might affect other horses' good health.'' 
",37.72,0.005938777836435322,36,-0.04966728131229863,0.004717910085526003,0.7196606478976477
"There is only one Thai horse available on standby for the Iranians, 
as Thailand was not prepared for such a problem, Siraya said.",23.0,0.00615674070546706,53,-0.03277873118518033,0.004259874363162795,0.7374034351589391
"``If 
the Iranian team can borrow a couple of more horses from other participating 
countries, they still can compete,'' she said.",30.360000000000003,0.005293775622436255,53,-0.052580490998022374,0.004624053683464872,0.3982953087210697
"There are 106 horses 
and 12 countries participating in the equestrian events.",5.5200000000000005,0.0037638003855974696,43,-0.04459572225721445,0.004361488747340988,0.7322243545394252
"Most of the 
horses actually come from Europe and the United States.",3.68,0.0027882483599524746,24,-0.004264539963975828,0.004252213014074435,0.6923780959129567
"Thailand has 
provided a climate-controlled stable and field cleared of contaminants 
to help the horses become acclimatized to the tropical heat before 
the competition begins Dec. 8.",16.560000000000002,0.005436205334798554,105,-0.04152670927362021,0.0046356035639245775,0.7647628471772194
"Many of the horses are suffering stress 
from the journey here, but those from Asian countries are adjusting 
faster than those from cold countries, Siraya said. 
 
",4.6000000000000005,0.0067070774061148706,63,-0.059902321670834445,0.004524039912451784,0.7539057033550164
"Saudi Arabia is considering sending a small team to the Bangkok Asian 
Games from which it pulled out unexpectedly this week, a Saudi official 
said Saturday.",45.080000000000005,0.011108216449619105,81,0.11691420762984865,0.004837600279081574,0.7600464280094511
"Saudi Arabia's top sports official, Prince Faisal bin 
Fahd, is studying a proposal by the Olympic Council of Asia to at 
least send a symbolic delegation to the Dec. 6-20 Games, said the 
official, speaking on condition of anonymity.",46.92,0.00771817638971005,141,0.03820705196361778,0.004811402578101778,0.7751473428977551
"The plea to reconsider 
was made by Sheik Ahmad al-Fahd al Sabah, president of the Olympic 
Council of Asia.",11.040000000000001,0.004310220735141251,69,0.024361573187340755,0.00405736937279834,0.7607241014844258
"Sheik Ahmad, a member of the Kuwaiti royal family, 
is a friend of Prince Faisal.",13.8,0.0024742690899845574,52,0.019733223422274553,0.003420663960958163,0.7423024582101323
"Saudi Arabia's sudden announcement Wednesday 
that it is withdrawing its 105-member team shocked hosts Thailand, 
who remain skeptical about the official reasons offered.",41.4,0.007757196998178546,111,0.08069405315681191,0.004895912056015782,0.7649904750714546
"Saudi sports 
authorities said the Games conflicted with national centenary celebrations 
and the Muslim holy month of Ramadan.",18.400000000000002,0.004114290067803207,81,0.056127360351626514,0.004558067781734417,0.7572830837567053
"But observers point rather to 
Saudi anger at the failure of Thai authorities to solve two, decade-old 
criminal cases involving their nationals: the theft of dlrs 20 million 
worth of jewels from a Saudi prince and the murder of three Saudi 
diplomats in Bangkok.",43.24,0.009087644691089924,150,0.195360426582231,0.004827779761146734,0.7786819920800472
"The cases are widely believed to involve people 
high up in the power hierarchy, who in Thailand rarely face prosecution. 
",18.400000000000002,0.002757656143663897,77,0.028897206251062586,0.004753185860127388,0.7573213743899749
"Saudi Arabia has in the past said relations would only be normalized 
when the two cases were solved.",1.84,0.004779180190953049,41,0.24083625840473474,0.004068914515236217,0.7305473449287592
"Thai newspapers reported Saturday 
that attempts to convince Saudi Arabia to participate in the upcoming 
13th Asian Games have failed.",9.200000000000001,0.008189887319875072,89,0.03212545630677866,0.004832125878735336,0.7596457682228173
"Thai Olympic Committee Chairman Gen. 
Chettha Thanajaro told the Bangkok Post he sent a last-minute plea 
to his Saudi counterpart but has received no response.",4.6000000000000005,0.005899388664793535,108,0.100253013802065,0.004633805559910309,0.7655535458402856
"``I have done 
my best.",0.0,0.004489795918367347,0,0.0,0.0006456574836702137,0.26666666666666666
"We have to respect their decision,'' he told the Post.",5.5200000000000005,0.00502707160526184,23,0.012017253019595815,0.004504493119956134,0.6894247217213975
"The 
withdrawal has thrown the Games' schedules into disarray. 
 
",6.44,0.004226055461656842,35,0.002463859417527451,0.004077101493359484,0.6989094943684582
"A snooker game between longtime Asian rivals India and Pakistan led 
to a flareup of tempers Sunday, showing a depth of differences that 
shocked Thai organizers and spectators at the Asian Games.",59.800000000000004,0.007834453007580155,120,-0.09921490900713012,0.004768070586954296,0.7701029720807124
"India and 
Pakistan have fought three wars since becoming independent in 1947. 
",3.68,0.0025368956289871475,36,-0.011622438490755319,0.004291246491057305,0.7211934753523959
"A Thai referee's decision that India's Yashin Merchant had committed 
a foul during a decisive frame sparked a fierce debate with the referee 
that forced stoppage of play for 15 minutes.",32.2,0.003729189953860862,111,0.0038737794362897317,0.00436286535205092,0.7701010464609647
"Merchant defeated Mohammad 
Saleh 5-4 after order was restored, but the incident not only violated 
the sport's strict etiquette, but showed the distrust between the 
two neighbors that often has spilled over into sports.",23.92,0.00511565164919356,107,-0.02993711237233508,0.004833542221208418,0.766206764074886
"The referee 
ruled that Merchant's white cue ball had first touched the black before 
hitting the target, red.",13.8,0.004189457929286452,53,-0.01623443539423985,0.004404249200943349,0.7503277141255736
Merchant protested.,0.0,0.003701598144000474,15,-0.013973688713186357,0.003309312726086368,0.6196310631168712
"With the referee refusing 
to reverse his decision, Merchant sought help from the Indian team. 
",32.2,0.008431170436020227,50,-0.021623513176083044,0.004557643746752568,0.7362925933084494
"Several Indian team members went to the playing arena, and one of 
them wrote a quick protest letter using the snooker table as a writing 
platform.",38.64,0.0041056488997203,73,-0.021318108891637384,0.004766333150029561,0.7600250875020526
"Disgusted spectators viewed it as a breach of snooker etiquette. 
",11.040000000000001,0.0018940782006720365,42,-0.030809728683231032,0.0029452511105898986,0.7216163385968848
"``It does not look nice for grownup men wearing neckties to fight,'' 
said Pakistani team manager Shahnawaz Khan.",26.68,0.004677082099701253,63,-0.0085088696795896,0.004216842368243309,0.7542071714707101
"``We just watched the 
whole drama,'' he said.",0.92,0.002648959669930355,10,0.009807828043884212,0.0037811895415585757,0.6213693038127343
"Pakistani team officials did not intervene, 
instead staying in their allocated seats.",23.0,0.006348338026901023,46,-0.012458326847158462,0.004607443158369654,0.725467544232917
"``It was made very clear 
to everybody that a referee's decision will be final, but now that 
the Indians have lodged a formal complaint, we have also done so,'' 
Khan said.",17.48,0.0034522489498283442,60,-0.006040886735629176,0.0045685326465723635,0.7487905782962265
"The Indian complaint, however, has no meaning now as Merchant 
has won.",2.7600000000000002,0.006370396128097666,30,-0.028394459165618162,0.00446411157555064,0.7035515960677025
Indian officials were not available for comment.,0.92,0.006860711543862384,21,-0.02256027628338277,0.004224897082151886,0.653809916092404
"Tournament 
director Surasak Werapong said both complaints were thrown out because 
neither side paid the required dlrs 50 filing fee.",14.72,0.0025844198170049825,76,0.007870904458492457,0.0044019865838789635,0.7575402416427512
"The match was one 
of the first as snooker made its Asian Games debut in style, with 
elated officials greeting the opening with muffled clapping, in keeping 
with the sport's etiquette.",36.800000000000004,0.006153329119206542,91,-0.08664085781561867,0.004582159996395836,0.7639413664999422
"A total of 19 countries are vying for 
10 gold medals in snooker and billiards.",20.240000000000002,0.004193404843102754,43,-0.0409916653558644,0.004072384455477946,0.7430338142808027
"The preliminary elimination 
rounds began Sunday.",1.84,0.003187003160893852,38,-0.018717298501489347,0.004148435419118682,0.709701803811858
"``This is the brightest day for us,'' said Manmohanjit 
Singh, the Singapore-born president of the International Billiards 
and Snooker Federation, the sport's world governing body.",30.360000000000003,0.0033693352650809713,107,-0.024378391302260445,0.004710855134182593,0.7646794342785939
"``This is 
indeed a high step and this will greatly help to make the sport more 
popular in Asia, which is coming up fast,'' said Singh, whose family 
migrated to Singapore from India several decades ago.",39.56,0.0034645635717378766,84,0.004484069310373474,0.00483879775939551,0.7565592742525525
"With the addition 
of snooker, the Asian Games now have 36 sports. 
 
",10.120000000000001,0.008884500355576313,31,-0.10723613996560223,0.004339257632690984,0.7121234601353654
"For some teams, ``out of bounds'' at the Asian Games means more than 
just a line on a soccer field or basketball floor.",16.560000000000002,0.005782494231030039,52,-0.07572670900516347,0.004610292242511464,0.7451463723326772
"That's because 
the host city offers the punchy mix of Viagra and notorious night 
life.",18.400000000000002,0.004144394482020498,46,-0.010737008012918036,0.004529153890824406,0.7432385925203366
"The Pakistanis say all their athletes and officials for the 
games opening Sunday have been told not to even think of the wonder 
drug and ``night life ideas.''",18.400000000000002,0.008314226365451734,60,-0.06071195517333327,0.004994935845529803,0.7439655908309949
"The Indian team's solution is mandatory 
meetings for all athletes before bedtime.",26.68,0.0036548859723640084,48,-0.03266773061558355,0.004653080856550372,0.7319258295953885
"The Sri Lankan participants, 
who had to sign a code of conduct before coming to Bangkok, are being 
watched by an army brigadier with a track record of high discipline. 
",17.48,0.004479562780247675,89,0.03194014347322482,0.004865074764977181,0.7647906732733234
The Chinese have done their homework on staying out of trouble.,2.7600000000000002,0.002452564888598968,26,-0.004591038890309497,0.004357385310636055,0.6772475209508282
"Thailand, 
especially the capital Bangkok, is known worldwide for its titillating 
night life.",9.200000000000001,0.003102535331217889,51,0.017781791788699368,0.004543373409041132,0.7307585313600842
"From taxi drivers to local tourist magazines distributed 
free at hotels, there are messengers aplenty to advertise massage 
parlors and escort services.",15.64,0.0022936114578651196,100,-0.009752427715445645,0.004028061324733414,0.7655734870350679
"Minutely detailed photo albums seek to 
arouse sensual fantasies.",6.44,0.002564510343139181,50,-0.0018022844889149904,0.0031998109082593445,0.739004397699189
"Estimates of the number of female sex workers 
in Thailand, a country of 60 million, range from more than 300,000 
to 2 million.",36.800000000000004,0.004470658129404694,72,-0.002229997131391599,0.004315438908734363,0.7598197081094531
"Under Thailand's drug rules, Viagra is not available 
in drug stores, but is sold only in hospital pharmacies with a prescription 
from a urologist, cardiologist, endocrinologist or psychiatrist for 
400 baht (about dlrs 10) a dose.",34.04,0.0025193970026680997,128,-0.018258618707026483,0.003678935696922792,0.771565216520693
"But there is a black market in the 
drug that might prove an attraction for some among the more than 15,000 
athletes, officials and media personnel in Bangkok.",12.88,0.004528315424593175,72,0.013343451979108691,0.004825257263197173,0.7536315162345544
"``No way,'' said 
Gurdayal Singh Mander, leader of the Indian contingent, when asked 
if there was a risk of lack in discipline.",7.36,0.0024495216354176036,62,-0.003606827314617384,0.004403600212583606,0.7503070564792845
"``I believe no one will 
try anything silly in Bangkok.",2.7600000000000002,0.005932491298753136,12,0.07811842347220664,0.0029272033907666068,0.615562597998601
"Even if they try, our watching system 
is watertight and we will know,'' said Mander, a former police officer. 
",15.64,0.004786058645790731,40,0.01535692544922603,0.0038132407787887586,0.7100789797264395
"Indian officials in charge of various sports meet their athletes at 
10 p.m. before bedtime at the Asian Games village.",16.560000000000002,0.008070430693770178,61,-0.09429406749582661,0.004932024096811425,0.7488125484250654
"The Pakistanis 
have opted for trust and nationalism.",3.68,0.003068118399101444,28,-0.001895874457472626,0.0036700427012967764,0.46147234625428174
"``Oh, Viagra,'' exclaimed Pakistani 
medical officer Yousef Baig.",5.5200000000000005,0.003927046515717302,46,-0.00018358783771931907,0.0029275044067589347,0.7316103070469312
"``They know all about it and they know 
all about Bangkok.",0.92,0.009209266923149427,7,0.11690788707205975,0.002656725157998032,0.5090597546070896
"We have told them, don't break our trust and keep 
the good name of Pakistan flying high,'' Dr. Baig said.",11.040000000000001,0.00542107885992261,39,-0.0034118397349251275,0.0046889172041627005,0.744134162608391
"China has 
taken a similar approach.",3.68,0.0022784206226240497,20,-0.01040332692690642,0.004438622247326729,0.6462507148850571
"``We don't treat them as kids, telling them 
don't do this, don't do that.",0.92,0.002441721676951313,12,0.006602073095633168,0.0035141303759855876,0.6642504321589551
"We just told them to leave a good impression 
of Chinese athletes,'' said Li Furong, deputy head of the Chinese 
delegation.",23.0,0.004348104913760389,73,-0.007586894527785501,0.00443972029692659,0.7570018615673355
"For the Sri Lankans, ``we have told them that they will 
not be allowed outside the games village until they finish their discipline,'' 
said Upali Bandaratillaka, a serving brigadier in the Sri Lankan army. 
",14.72,0.005242326562909501,92,-0.021057497297083044,0.004254721852084859,0.7637992052498757
"``Even if they want to go to shopping, one of us will accompany them,'' 
Bandaratillaka said.",2.7600000000000002,0.002773744511617015,31,-0.0001927587200671053,0.0032381076855165485,0.6629813651154617
His deputy is a police officer.,20.240000000000002,0.005660921588191163,19,0.014228287634641054,0.0035020381303455072,0.652311174008017
"Host Thailand 
is stressing that sex isn't lurking around every corner.",2.7600000000000002,0.0036346234768171123,31,-0.014340210461540279,0.004297443550623331,0.7221693360992558
"A ``Traditional 
Thai Massage Parlor'' has been opened at the games' village.",6.44,0.006057846420951798,43,-0.0637437894101435,0.0042349295795853425,0.7273931387594064
"``Thai 
traditional massage is considered an art form,'' said Prarop Laovanich, 
secretary of the Asian Games Sub-Committee for Culture and Performance. 
",14.72,0.004780408356696454,101,-0.04207247822841261,0.004801049908827832,0.7646538511291063
``A skilled masseur can cure ailments and muscular fatigue.'',5.5200000000000005,0.004489795918367347,40,-0.0007041348148748563,0.002060591749633892,0.7233918991661863
"And 
one must wear baggy white pajamas before a traditional Thai massage. 
 
",13.8,0.003660467017959567,43,-0.01046803522289185,0.003264474549852324,0.7149264344237505
