Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"``I 
don't want to make a big problem out of it.",11.96,0.005065159517315651,14,-0.0013717848934069047,0.004946200726572165,0.6624127335840285
"I have been to many countries. 
",0.92,0.003462277695278461,7,0.00401119822261081,0.00538914894114681,0.5198617539067952
"The only countries that don't allow me in would be countries like 
Iraq, Iran,'' he told reporters before catching an afternoon flight 
to attend a conference in Australia.",9.200000000000001,0.005152991010610091,81,0.015242929256150126,0.005713604931046926,0.7572649390362914
"Indonesia invaded East Timor 
in 1975 and annexed it the following year.",23.0,0.007447175602752542,37,-0.14348221705134762,0.00530158099728283,0.7318462983075192
"The United Nations does 
not recognize Indonesian claims to East Timor. 
 
",6.44,0.008389353934667375,46,0.2624902768578187,0.0057273547812197205,0.7315735360715179
"Bent on revenge for earlier attacks on churches, mobs set fire to 
four mosques in West Timor Monday after a protest and strike by thousands 
of Christians degenerated into a riot, the military and a Muslim leader 
said.",42.32,0.007971773149841143,125,-0.010428830568983903,0.005614973518439598,0.771796297731247
"A rampaging crowd also burned down a market and a Muslim school. 
",2.7600000000000002,0.003958400513176688,34,0.0009919303519510569,0.0049611108751994384,0.7208100020844113
Troops and riot police patrolled the streets.,5.5200000000000005,0.0027089977896073915,27,-0.00010393051209752155,0.004530790423950588,0.7088721159057378
"There were no immediate 
reports of serious injuries or arrests as fighting between Muslims 
and Christians continued after dark, said a military officer who spoke 
by telephone on condition of anonymity.",20.240000000000002,0.0028286374371454233,99,-0.004558036192125566,0.005647138169824414,0.7621542362771667
"The violence in the Christian-dominated 
city of Kupang was in retaliation for the burning and ransacking of 
22 churches by Muslim mobs in the capital, Jakarta, on Nov. 22, when 
14 people were killed.",45.080000000000005,0.007537330846574175,107,-0.0007567623348825128,0.005500151055044103,0.7685114137497956
"Islamic leaders urged Indonesia's Muslim majority 
not to retaliate with more violence.",5.5200000000000005,0.008918625299499766,57,-0.008379965335177127,0.00531059612325288,0.7374537326937096
"Adurrahman Wahid, head of Indonesia's 
largest Muslim grouping, the 30 million-member Nahdlatul Ulama, accused 
provocateurs of whipping up religious strife when the sprawling Southeast 
Asian nation is trying to head toward democracy.",22.080000000000002,0.007211042071824431,149,0.008746424203966279,0.005442039183663793,0.7711333112302552
"``I hope Muslims 
... are not deceived by such provocations,'' said Wahid, who has been 
pushing for religious unity.",6.44,0.0030293748601401675,52,0.00021205121108368161,0.004863580164346568,0.7355780935940874
"West Timor shares the same island as 
troubled East Timor, a former Portuguese territory dominated by Roman 
Catholicism and invaded by Indonesia in 1975.",30.360000000000003,0.007060767153299108,98,-0.049270096365376694,0.005472617637650817,0.5765922698923073
"Christians, mostly Protestants, 
dominate Kupang, about 1,875 kilometers (1,172 miles) southeast of 
the Indonesian capital.",23.92,0.003585613716297526,81,0.03684083733676896,0.00488291686812693,0.7525506258114666
"However, a sizable Muslim minority also lives 
there.",1.84,0.003668209139262843,25,0.0011873281533203875,0.004796495848380437,0.6901612316230644
"The Kupang riot broke out after thousands of Christians staged 
a peaceful strike and street protest against the Jakarta church attacks. 
",22.080000000000002,0.00722369807623516,84,0.017538521957075073,0.0054781322646524355,0.7580222196481632
"Most offices and shops were closed in the city of 120,000, the capital 
of East Nusa Tenggara province, whose governor called for calm.",18.400000000000002,0.00386039983844513,72,-0.0014048453004010734,0.00533767245499676,0.7576270784705356
"Organizers 
of Monday's strike had called for a non-violent ``day of mourning.'' 
",6.44,0.0029441168839042125,47,-0.0017331419605662074,0.00544505193899281,0.7317786948297145
"However, residents said fires broke out in three mosques after rival 
gangs pelted each other with rocks.",1.84,0.0031666029677779543,40,0.0011127132851955612,0.004879781463450075,0.7315907367731692
"Indonesia is the world's most 
populous Islamic nation.",9.200000000000001,0.005370629889987166,35,0.008459887055083711,0.005115803820117888,0.6986466024922047
"About 90 percent of Indonesia's 202 million 
people are Muslims, with the rest following Christian, Hindu, Buddhist 
or other faiths.",16.560000000000002,0.0027870872598906677,72,-0.015043741842280842,0.0050951692367456405,0.7575592831410218
"Religious diversity based on a belief in God is enshrined 
in the national philosophy, known as Pancasila, adopted when Indonesia 
declared independence from Dutch colonial rule in 1945.",27.6,0.002967826223698049,120,-0.01187541620459314,0.005166315626320551,0.7672920386575146
"The upsurge 
in religious violence follows months of riots and protests in many 
parts of Indonesia.",9.200000000000001,0.00908483638038221,53,-0.005431903689140808,0.00555500346906336,0.7304971721611284
"Social tensions in the sprawling Southeast Asian 
nation have intensified as it grapples with its worst economic crisis 
in decades.",7.36,0.002665422166081765,78,0.02071581280558779,0.005072842741520919,0.7568101760423294
"There is also political turmoil as students protesters 
demand greater democracy after 32 years of authoritarian rule by former 
President Suharto, who was forced to quit following deadly riots in 
May.",22.080000000000002,0.004070153135817335,110,0.001556788433753215,0.0056455624838072215,0.7682378018292161
"Ismalil Hasan Metareum, head of the Muslim-dominated opposition 
United Development Party, urged his followers not to hit back.",9.200000000000001,0.003213998905258947,90,0.04265218047184609,0.005565554141782922,0.7566941157939486
"More 
than 100,000 party supporters filled a sports stadium in Jakarta Sunday 
at the opening of a four-day convention.",6.44,0.004112141947517079,71,0.026509592454577072,0.005558381699533256,0.7531723938399668
"Religious strife erupted 
recently in the eastern part of the main island of Java, where more 
than 150 people, many of them Islamic clerics, have been murdered, 
apparently by rival Muslim groups.",28.52,0.0037380546549239412,107,0.007440408152840272,0.005679006302384094,0.7681799621907885
"Many of the dead were accused of 
practicing black magic. 
 
",2.7600000000000002,0.004356935617219782,28,0.001154252489384049,0.0048499483413559615,0.7069639793078127
"Protesters on Sunday urged Australian military leaders to identify 
Indonesian army officers trained here to allow closer monitoring of 
human rights abuses in East Timor.",26.68,0.01029460185347578,113,0.003421576501131432,0.005953067714656573,0.768820048823023
"The Australian military holds joint 
training exercises with Indonesian troops, including the elite commando 
units accused ot atrocities in East Timor.",26.68,0.00587630464939223,107,0.003594746588318743,0.005508724582521398,0.7691268053398705
"In Queensland, about 100 
activists gathered outside the Canungra Land Warfare Center, south 
of Brisbane, to mark the 23rd anniversary of the Indonesian invasion 
of East Timor.",13.8,0.0033542955696333507,111,0.010692810422874765,0.0055245374050756305,0.7700085023012685
"``It is a peaceful protest against Australia training 
Indonesian soldiers,'' spokesman Jason McLeod said.",18.400000000000002,0.006728254215417405,66,0.05064208209069383,0.005452091694232875,0.7411538243826886
"The protesters 
wanted Australia to cut all military ties with Indonesia despite Defence 
Minister John Moore's recent announcement that joint exercises would 
resume, he said.",26.68,0.00564139683717757,106,0.005957652663229002,0.0057836943095727475,0.7677437421819038
"``The Australian government has repeatedly refused 
to allow the Indonesians trained here to be identified,'' McLeod said. 
",3.68,0.004221087375954373,66,0.03735035477995162,0.005288300997489774,0.738558742477235
"``But we are demanding they be named along with their unit and battalion 
number because this will allow closer monitoring of human rights issues,'' 
he said.",13.8,0.007257784575302576,56,-0.019277337520452454,0.005638553160523728,0.7435148196968436
"McLeod said 40,000 East Timorese were killed by Japanese 
soldiers for protecting Australian commandos during World War II. 
",0.0,0.006407380048392909,77,0.0036130248913335632,0.005517614017998376,0.762579189265609
"``When they finally left the country the Australians distributed leaflets 
saying they would never forget the people of East Timor,'' he said. 
",19.32,0.006107164253096324,67,-0.003756940328687277,0.005838891270231464,0.7479282662592945
"The protesters wanted to remind Australia's current soldiers of that 
pledge.",6.44,0.004348164620405579,49,-0.004085991134974091,0.0050850014477381664,0.7305983026163944
"After Portugal abandoned its former colony in East Timor in 
1975, Indonesia invaded it and annexed it the following year.",30.360000000000003,0.00823178469598497,60,-0.14527021511936336,0.005168312373311177,0.7505840817365615
"The 
United Nations refuses to recognize the annexation as legitimate; 
Australia is one of the few nations that recognizes Indonesian sovereignty 
over East Timor. 
 
",22.080000000000002,0.005510390275900044,102,0.25289959113799604,0.005532277638188679,0.7599709600147154
"Protesters on Sunday urged Australian military leaders to identify 
Indonesian army officers trained here to allow closer monitoring of 
human rights abuses in East Timor.",26.68,0.01029460185347578,113,0.003421576501131432,0.005953067714656573,0.768820048823023
"The Australian military holds joint 
training exercises with Indonesian troops, including the elite commando 
units accused ot atrocities in East Timor.",26.68,0.00587630464939223,107,0.003594746588318743,0.005508724582521398,0.7691268053398705
"In Queensland, about 100 
activists gathered outside the Canungra Land Warfare Center, south 
of Brisbane, to mark the 23rd anniversary of the Indonesian invasion 
of East Timor.",13.8,0.0033542955696333507,111,0.010692810422874765,0.0055245374050756305,0.7700085023012685
"``It is a peaceful protest against Australia training 
Indonesian soldiers,'' spokesman Jason McLeod said.",18.400000000000002,0.006728254215417405,66,0.05064208209069383,0.005452091694232875,0.7411538243826886
"The protesters 
wanted Australia to cut all military ties with Indonesia despite Defence 
Minister John Moore's recent announcement that joint exercises would 
resume, he said.",26.68,0.00564139683717757,106,0.005957652663229002,0.0057836943095727475,0.7677437421819038
"``The Australian government has repeatedly refused 
to allow the Indonesians trained here to be identified,'' McLeod said. 
",3.68,0.004221087375954373,66,0.03735035477995162,0.005288300997489774,0.738558742477235
"``But we are demanding they be named along with their unit and battalion 
number because this will allow closer monitoring of human rights issues,'' 
he said.",13.8,0.007257784575302576,56,-0.019277337520452454,0.005638553160523728,0.7435148196968436
"McLeod said 40,000 East Timorese were killed by Japanese 
soldiers for protecting Australian commandos during World War II. 
",0.0,0.006407380048392909,77,0.0036130248913335632,0.005517614017998376,0.762579189265609
"``When they finally left the country the Australians distributed leaflets 
saying they would never forget the people of East Timor,'' he said. 
",19.32,0.006107164253096324,67,-0.003756940328687277,0.005838891270231464,0.7479282662592945
"The protesters wanted to remind Australia's current soldiers of that 
pledge.",6.44,0.004348164620405579,49,-0.004085991134974091,0.0050850014477381664,0.7305983026163944
"After Portugal abandoned its former colony in East Timor in 
1975, Indonesia invaded it and annexed it the following year.",30.360000000000003,0.00823178469598497,60,-0.14527021511936336,0.005168312373311177,0.7505840817365615
"The 
United Nations refuses to recognize the annexation as legitimate; 
Australia is one of the few nations that recognizes Indonesian sovereignty 
over East Timor. 
 
",22.080000000000002,0.005510390275900044,102,0.25289959113799604,0.005532277638188679,0.7599709600147154
"Representatives of exiled East Timorese pro-independence groups said 
Friday that Indonesian troops attacked unarmed civilians in a village 
in the disputed Southeast Asian territory, killing one East Timorese 
and wounding 22 others.",27.6,0.010048529761322884,154,-0.03307276242348246,0.005940979351767947,0.7760405696956192
"The attack took place Tuesday near Cailaco 
in East Timor, a former Portuguese colony, according to a statement 
issued by the pro-independence Christian Democratic Union of East 
Timor.",36.800000000000004,0.009845930761701108,113,-0.14125003661601832,0.005974538204972297,0.7686156958043777
"Placido dos Santos, a 28-year-old farmer, was tortured and 
killed by the Indonesian military during the attack, the statement 
claimed.",46.0,0.0048449205216334725,81,-0.04986406202609465,0.005693933851794344,0.7614462598003693
"Jose Pau Lelo, 38, Rosito Borges, 35, and Leao Soares, 50, 
were in a coma due to injuries they sustained in the attack, according 
to the statement which cited resistance sources in East Timor's capital 
Dili.",46.92,0.0030252114630592254,111,-0.03909288172148893,0.0054602458796830025,0.7743176912360457
"The statement, released in the Portuguese capital Lisbon, also 
said 19 men were wounded, eight seriously, and 26 others were missing. 
",29.44,0.004666794223372489,55,-0.02875621972704548,0.005548012639316405,0.7474623104642258
"The names, ages and occupations of the villagers were listed.",0.0,0.004304534578007927,29,-0.006933627599898388,0.004863207254225521,0.6931920342269233
"There 
was no independent confirmation of the attack, and Indonesian officials 
were was not immediately available for comment.",19.32,0.0036541059108849377,65,0.003895762470439605,0.005508061065700254,0.38590645266490897
"Indonesia invaded 
East Timor in Dec. 1975, following Portugal's colonial rule, and annexed 
it a month later.",20.240000000000002,0.007148903149227248,61,-0.0773010256068734,0.005365094873399563,0.7541683021021077
"Indonesian troops have since then been fighting 
a small band of pro-independence guerillas.",1.84,0.004475832738597549,53,-0.0177803122689636,0.0054608434483732335,0.42160192809107644
"Roque Rodrigues, a Lisbon 
spokesman for the National Council of Timorese Resistance, said he 
also had corroborated the report with six sources inside East Timor 
and said he had ``no reasons to doubt the truth'' of the statement. 
",42.32,0.004788311424712394,124,-0.04119409029313746,0.005729811047705167,0.7705150775992421
"The United Nations, which is brokering talks between Lisbon and Jakarta 
over the territory's political future, still regards Portugal as the 
administering power in East Timor.",30.360000000000003,0.007635226571923165,98,0.21576917215903893,0.005743337782242368,0.7632455807297781
"The half-island territory lies 
some 2,000 kilometers (1,200 miles) southeast of Jakarta. 
 
",23.0,0.006091058404002286,60,0.11020721018088511,0.005117900553572611,0.7507785058939295
"Representatives of exiled East Timorese pro-independence groups said 
Friday that Indonesian troops attacked unarmed civilians in a village 
in the disputed Southeast Asian territory, killing one East Timorese 
and wounding 22 others.",27.6,0.010048529761322884,154,-0.03307276242348246,0.005940979351767947,0.7760405696956192
"The report could not be independently confirmed, 
and Indonesian officials were not immediately available for comment. 
",19.32,0.00438261163661607,62,0.018166175703681574,0.005100081547814415,0.7270943189826727
"The attack took place Tuesday near Cailaco in East Timor, a former 
Portuguese colony, according to a statement issued by the pro-independence 
Christian Democratic Union of East Timor.",36.800000000000004,0.009845930761701108,113,-0.14125003661601832,0.005974538204972297,0.7686156958043777
"Placido dos Santos, a 28-year-old 
farmer, was tortured and killed by the Indonesian military during 
the attack, the statement, which cited resistance sources in East 
Timor's capital, Dili.",61.64,0.007488197363968599,116,-0.08276718230234247,0.0058844925430335294,0.7694998815546512
"The statement, released in the Portuguese capital 
of Lisbon, also said that 22 people were injured and 26 were missing. 
",46.0,0.005454756008240576,59,-0.029352768890514868,0.0055457957992065725,0.7486324013258403
"The names, ages and occupations of the villagers were listed.",0.0,0.004304534578007927,29,-0.006933627599898388,0.004863207254225521,0.6931920342269233
"Roque 
Rodrigues, a Lisbon spokesman for the Socialist Party of Timor, another 
pro-independence group, said he had corroborated the report with six 
sources inside East Timor and said he had ``no reasons to doubt the 
truth'' of the statement.",50.6,0.007896953970265188,131,-0.052599232088732864,0.005860789065007219,0.7726510785111689
"The United Nations, which is brokering talks 
between Lisbon and Jakarta over the territory's political future, 
still regards Portugal as the administering power in East Timor.",30.360000000000003,0.007635226571923165,98,0.21576917215903893,0.005743337782242368,0.7632455807297781
"The 
half-island territory lies some 2,000 kilometers (1,200 miles) southeast 
of Jakarta. 
 
",23.0,0.006091058404002286,60,0.11020721018088511,0.005117900553572611,0.7507785058939295
"Representatives of exiled East Timorese pro-independence groups said 
Friday that Indonesian troops attacked unarmed civilians in a village 
in the disputed Southeast Asian territory, killing one East Timorese 
and wounding 22 others.",27.6,0.010048529761322884,154,-0.03307276242348246,0.005940979351767947,0.7760405696956192
"The report could not be independently confirmed, 
and Indonesian officials were not immediately available for comment. 
",19.32,0.00438261163661607,62,0.018166175703681574,0.005100081547814415,0.7270943189826727
"The attack took place Tuesday near Cailaco in East Timor, a former 
Portuguese colony, according to a statement issued by the pro-independence 
Christian Democratic Union of East Timor.",36.800000000000004,0.009845930761701108,113,-0.14125003661601832,0.005974538204972297,0.7686156958043777
"Placido dos Santos, a 28-year-old 
farmer, was tortured and killed by the Indonesian military during 
the attack, the statement, which cited resistance sources in East 
Timor's capital, Dili.",61.64,0.007488197363968599,116,-0.08276718230234247,0.0058844925430335294,0.7694998815546512
"The statement, released in the Portuguese capital 
of Lisbon, also said that 22 people were injured and 26 were missing. 
",46.0,0.005454756008240576,59,-0.029352768890514868,0.0055457957992065725,0.7486324013258403
"The names, ages and occupations of the villagers were listed.",0.0,0.004304534578007927,29,-0.006933627599898388,0.004863207254225521,0.6931920342269233
"Roque 
Rodrigues, a Lisbon spokesman for the National Council of Timorese 
Resistance, another pro-independence group, said he had corroborated 
the report with six sources inside East Timor and said he had ``no 
reasons to doubt the truth'' of the statement.",50.6,0.006243716039294294,145,-0.05705317284822625,0.005916926279075563,0.7743713144300741
"The United Nations, 
which is brokering talks between Lisbon and Jakarta over the territory's 
political future, still regards Portugal as the administering power 
in East Timor.",30.360000000000003,0.007635226571923165,98,0.21576917215903893,0.005743337782242368,0.7632455807297781
"The half-island territory lies some 2,000 kilometers 
(1,200 miles) southeast of Jakarta. 
 
",23.0,0.006091058404002286,60,0.11020721018088511,0.005117900553572611,0.7507785058939295
"In a decision welcomed as a landmark by Portugal, European Union leaders 
Saturday backed calls for a referendum to decide the fate of East 
Timor, the former Portuguese colony occupied by Indonesia since 1975. 
",22.080000000000002,0.005955048705123704,130,-0.06487057237015888,0.00588087412526553,0.40808363351230104
"``A definitive solution to the East Timor question will not be possible 
without free consultation to establish the real will of the East Timorese 
people,'' the 15 EU leaders said in statement after their year-end 
summit.",38.64,0.009035146142649558,115,-0.045311157694980606,0.005969975251479231,0.7718479611416192
"Portuguese Foreign Minister Jaime Gama said the statement 
marked the first time the EU had backed Lisbon's call for the East 
Timorese to vote on whether to opt for independence or remain under 
Indonesian rule.",50.6,0.008131158844227543,118,-0.013717679235456314,0.005839089500484184,0.7692425717749147
"Indonesia has resisted such calls for a referendum 
and maintains thousands of troops to keep order in the half-island 
territory.",17.48,0.004194462125003322,75,0.025003457330789135,0.005833585662023611,0.4395861842883381
"The EU statement also urged Indonesia to bring about a 
``real and substantial reduction'' in troop levels and called for 
the establishment of a permanent U.N. presence in East Timor.",36.800000000000004,0.004492999690319998,106,-0.029733899182656554,0.005748421392965126,0.7658415436508793
"The 
leaders repeated a demand that Indonesia release jailed Timorese rebel 
leader Xanana Gusmao, and all political prisoners.",26.68,0.004554269802520654,86,-0.003601854357641689,0.00520972673754007,0.7587059489807415
"Indonesia invaded 
East Timor in 1975 as Portugal prepared to grant independence, and 
annexed it the following year.",39.56,0.006757169607774074,72,-0.12390181260290623,0.005443026287457627,0.754629918113864
"The United Nations does not recognize 
Indonesian rule. 
 
",11.040000000000001,0.005291563540084662,36,0.2690871825699894,0.005579861158270453,0.7088351153322882
"JAKARTA, Indonesia (AP) -",40.480000000000004,0.007592388861384121,18,0.02684263537264285,0.004345040065767828,0.6562247578436389
"As a U.N. envoy trotted toward an Indonesian 
army helicopter, East Timorese protesters spilled onto the runway 
tarmac and shouted their anger at nervous soldiers.",8.280000000000001,0.004391249445725618,95,0.0036927418238867386,0.005191710580372253,0.6142175375127752
"Sent to make peace 
in Indonesian-controlled East Timor, Jamsheed Marker's recent hasty 
departure from the troubled territory signaled how easily tensions 
there can boil over.",29.44,0.005233119239831767,110,0.021180946683430856,0.005787581208545501,0.7687798581732036
"Yet Marker, who is visiting Indonesia to promote 
a U.N.-designed blueprint for autonomy in the former Portuguese colony, 
said Monday that both sides in the bitter conflict were displaying 
a newfound taste for compromise.",17.48,0.003379630595624793,122,-0.029903908179714098,0.005595537110863433,0.7659222531212757
"In an interview with The Associated 
Press, Marker admitted that a peaceful solution remains distant.",10.120000000000001,0.005248013764097252,54,0.0019690376232060726,0.005408498381587217,0.7363105999367472
"But 
in a big step forward, he said, many separatist activists were no 
longer pressing for an immediate vote on independence.",23.92,0.003545916215683041,57,-0.014586785575740084,0.005667074311576999,0.7448586419770238
"``They don't 
want independence tomorrow,'' said Marker, who was interviewed in 
a Jakarta hotel suite after his trip to East Timor.",25.76,0.007346136361282638,65,-0.0027950651372024827,0.005475672948878694,0.7462549393597449
"In other progress, 
Indonesia and Portugal will send diplomats to open ``interest'' sections 
in each other's capitals next month.",7.36,0.0034135475931576405,68,-0.013447097457833913,0.005824173783507029,0.6185856636009164
"Formal diplomatic relations, 
however, will not be resumed.",0.92,0.003373744126468275,30,0.0011789337243964138,0.004595324010340744,0.689536000586807
"Also in January, the two countries are 
scheduled to embark on a new round of U.N.-sponsored peace talks in 
New York.",7.36,0.0055026375946329404,55,0.017420397284223888,0.005481299111325381,0.742589878164972
"Turmoil has plagued East Timor ever since Indonesian troops 
invaded in 1975, unleashing a separatist rebel war and the resentment 
of a population pummeled by human rights abuses.",27.6,0.00525316569239039,113,-0.04094428480333485,0.005527871140029065,0.3981980986590591
"Talks were revived 
earlier this year after the ouster of authoritarian President Suharto, 
but differences remain over a definition of autonomy that would suit 
all parties.",22.080000000000002,0.003072773263387921,97,-0.006644219068866213,0.005491933561998274,0.7623170706262165
"Separatists want it to be transitional, while Indonesia 
is offering East Timorese partial control of their affairs in exchange 
for international recognition of its sovereignty.",18.400000000000002,0.0027972234337008558,112,0.0028338024424016347,0.005653678896939352,0.7609285915614272
"Jakarta wants to 
handle foreign, defense and financial affairs.",10.120000000000001,0.002549905147265853,42,0.025385657046523485,0.005253146161737162,0.7220709076659309
"Fears are widespread 
that more unrest in East Timor could derail the negotiations.",2.7600000000000002,0.0023421038562991816,46,-0.011610464062252171,0.005177092802055364,0.7324463234681465
